(10284)南京大学,统考,(002)商学院,(020209)数量经济学,(02)数量经济学理论和方法,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020209021
(10284)南京大学,统考,(002)商学院,(020209)数量经济学,(01)宏观经济系统分析,全日制,,专业：3(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020209011
(10284)南京大学,统考,(002)商学院,(020206)国际贸易学,(03)开放型经济,全日制,,专业：9(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020206031
(10284)南京大学,统考,(027)地理与海洋科学学院,(020202)区域经济学,(01)区域发展研究,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421027020202011
(10284)南京大学,统考,(002)商学院,(020206)国际贸易学,(02)国际金融与投资,全日制,,专业：9(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020206021
(10284)南京大学,统考,(002)商学院,(020206)国际贸易学,(01)国际贸易,全日制,,专业：9(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020206011
(10284)南京大学,统考,(002)商学院,(020205)产业经济学,(06)房地产投资与金融,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020205061
(10284)南京大学,统考,(002)商学院,(020205)产业经济学,(05)规制经济学,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020205051
(10284)南京大学,统考,(002)商学院,(020204)金融学,(07)公司金融,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204071
(10284)南京大学,统考,(002)商学院,(020205)产业经济学,(04)产业政策分析,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020205041
(10284)南京大学,统考,(002)商学院,(020205)产业经济学,(03)产业演化与产业结构,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020205031
(10284)南京大学,统考,(002)商学院,(020205)产业经济学,(02)公司战略经济学,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020205021
(10284)南京大学,统考,(002)商学院,(020205)产业经济学,(01)产业组织研究,全日制,,专业：6(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020205011
(10284)南京大学,统考,(002)商学院,(020204)金融学,(08)互联网金融,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204081
(10284)南京大学,统考,(002)商学院,(020204)金融学,(06)金融工程,全日制,,专业：14(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421002020204061
(10284)南京大学,统考,(004)马克思主义学院,(030505)思想政治教育,(04)高校思想政治教育,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030505041
(10284)南京大学,统考,(004)马克思主义学院,(030505)思想政治教育,(03)西方德育思想研究,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030505031
(10284)南京大学,统考,(004)马克思主义学院,(030505)思想政治教育,(02)当代中国思想政治教育研究,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030505021
(10284)南京大学,统考,(004)马克思主义学院,(030505)思想政治教育,(01)思想政治教育与中国传统文化,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(660)马克思主义基本原理和原著,(938)专业综合基础（含当代中国马克思主义、国…,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421004030505011
(10284)南京大学,统考,(018)中美文化研究中心,(030207)国际关系,(03)比较与国际法,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(674)法理学、民法学（民法总论、物权、债权）,(993)宪法学、刑法总论,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421018030207031
(10284)南京大学,统考,(018)中美文化研究中心,(030207)国际关系,(02)国际经济,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(919)经济学原理,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421018030207021
(10284)南京大学,统考,(018)中美文化研究中心,(030207)国际关系,(01)国际政治,全日制,,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(613)政治学基础,(948)国际政治学,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421018030207011
(10284)南京大学,统考,(013)国际关系研究院,(030208)外交学,(03)大国外交研究,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语 or (264)二外德语 or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030208031
(10284)南京大学,统考,(013)国际关系研究院,(030207)国际关系,(05)南海周边国际关系研究,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030207051
(10284)南京大学,统考,(013)国际关系研究院,(030207)国际关系,(04)国际政治经济学研究,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030207041
(10284)南京大学,统考,(013)国际关系研究院,(030207)国际关系,(03)国际安全与战略研究,全日制,,专业：4(不含推免),(101)思想政治理论,(201)英语（一） or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030207031
(10284)南京大学,统考,(013)国际关系研究院,(030208)外交学,(02)当代中国外交研究,全日制,,专业：1(不含推免),(101)思想政治理论,(201)英语（一） or (202)俄语 or (203)日语 or (264)二外德语 or (265)二外法语,(619)国际关系（历史与理论）,(943)专业英语,,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1028421013030208021
